l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
1.446005	1.586132	-0.249633	0.064321	-0.141712	-0.270292	0.817132	0.093897	0.090547	-0.084447	-0.163906	-0.793546	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.018944	-0.001776	-0.046091	-0.023106	0.033003	0.007848	0.011212	0.012992	-0.002487	-0.063026	-0.026602	-0.007032	-0.021772	-0.014919	0.050116	0.007200	-0.000930	-0.023798	-0.032960	-0.063995	-0.028438	-0.007368	0.004081	-0.007300	0.039155	0.016580	0.003176	-0.035440	-0.036064	-0.046957	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.023869	-0.002370	-0.049145	-0.025165	0.042614	0.009400	0.011523	0.010067	-0.009986	-0.071830	-0.035463	-0.004542	-0.018578	-0.014404	0.043049	0.011887	0.002582	-0.024713	-0.036099	-0.069562	-0.027585	-0.006172	0.003903	-0.007435	0.042085	0.016209	0.004040	-0.034902	-0.031825	-0.050689	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.028973	-0.002868	-0.052397	-0.027782	0.051055	0.010752	0.011803	0.006986	-0.014976	-0.085975	-0.041932	-0.004409	-0.024191	-0.018540	0.059092	0.010611	0.003283	-0.032133	-0.036412	-0.058254	-0.026151	-0.004977	0.004632	-0.007936	0.046059	0.015960	0.004642	-0.033371	-0.030295	-0.048757	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
1.464996	1.593420	-0.225277	0.085212	-0.190023	-0.137049	0.756675	0.094288	0.092111	-0.066052	-0.044048	-0.684904	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.023869	-0.002370	-0.049145	-0.025165	0.042614	0.009400	0.011523	0.010067	-0.009986	-0.071830	-0.035463	-0.004542	-0.018578	-0.014404	0.043049	0.011887	0.002582	-0.024713	-0.036099	-0.069562	-0.027585	-0.006172	0.003903	-0.007435	0.042085	0.016209	0.004040	-0.034902	-0.031825	-0.050689	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.028973	-0.002868	-0.052397	-0.027782	0.051055	0.010752	0.011803	0.006986	-0.014976	-0.085975	-0.041932	-0.004409	-0.024191	-0.018540	0.059092	0.010611	0.003283	-0.032133	-0.036412	-0.058254	-0.026151	-0.004977	0.004632	-0.007936	0.046059	0.015960	0.004642	-0.033371	-0.030295	-0.048757	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.033872	-0.003380	-0.057482	-0.030147	0.059407	0.012719	0.012304	0.002687	-0.018688	-0.094571	-0.035949	-0.003349	-0.024753	-0.020000	0.070118	0.017113	0.001608	-0.020661	-0.034350	-0.069337	-0.024982	-0.003504	0.007599	-0.009609	0.049915	0.015396	0.005495	-0.030333	-0.029032	-0.052017	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
1.499562	1.603373	-0.221749	0.079622	-0.159972	-0.182560	0.687618	0.108666	0.083292	-0.002574	0.003171	-0.730900	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.028973	-0.002868	-0.052397	-0.027782	0.051055	0.010752	0.011803	0.006986	-0.014976	-0.085975	-0.041932	-0.004409	-0.024191	-0.018540	0.059092	0.010611	0.003283	-0.032133	-0.036412	-0.058254	-0.026151	-0.004977	0.004632	-0.007936	0.046059	0.015960	0.004642	-0.033371	-0.030295	-0.048757	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.033872	-0.003380	-0.057482	-0.030147	0.059407	0.012719	0.012304	0.002687	-0.018688	-0.094571	-0.035949	-0.003349	-0.024753	-0.020000	0.070118	0.017113	0.001608	-0.020661	-0.034350	-0.069337	-0.024982	-0.003504	0.007599	-0.009609	0.049915	0.015396	0.005495	-0.030333	-0.029032	-0.052017	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.036451	-0.003547	-0.060244	-0.034715	0.068687	0.014833	0.012872	-0.000039	-0.021733	-0.104263	-0.031512	-0.001149	-0.012944	-0.027474	0.069476	0.010784	0.002952	-0.021608	-0.019487	-0.076028	-0.025780	-0.002060	0.007513	-0.007095	0.051977	0.014696	0.006307	-0.028597	-0.026647	-0.052591	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
1.512902	1.631025	-0.249411	0.052347	-0.093847	-0.270419	0.731489	0.118645	0.113601	0.010867	-0.030499	-0.846835	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.033872	-0.003380	-0.057482	-0.030147	0.059407	0.012719	0.012304	0.002687	-0.018688	-0.094571	-0.035949	-0.003349	-0.024753	-0.020000	0.070118	0.017113	0.001608	-0.020661	-0.034350	-0.069337	-0.024982	-0.003504	0.007599	-0.009609	0.049915	0.015396	0.005495	-0.030333	-0.029032	-0.052017	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.036451	-0.003547	-0.060244	-0.034715	0.068687	0.014833	0.012872	-0.000039	-0.021733	-0.104263	-0.031512	-0.001149	-0.012944	-0.027474	0.069476	0.010784	0.002952	-0.021608	-0.019487	-0.076028	-0.025780	-0.002060	0.007513	-0.007095	0.051977	0.014696	0.006307	-0.028597	-0.026647	-0.052591	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.040505	-0.003588	-0.062638	-0.037713	0.082757	0.017292	0.013867	-0.002087	-0.025322	-0.114199	-0.028974	0.001281	-0.025373	-0.027175	0.063829	0.008407	0.005530	-0.017166	-0.008579	-0.077395	-0.025060	-0.000821	0.007501	-0.006842	0.048247	0.013871	0.006565	-0.026588	-0.023010	-0.053646	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.544178	1.642437	-0.251575	0.135794	-0.078218	-0.235594	0.822285	0.110358	0.087259	-0.002577	-0.087788	-1.044720	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.036451	-0.003547	-0.060244	-0.034715	0.068687	0.014833	0.012872	-0.000039	-0.021733	-0.104263	-0.031512	-0.001149	-0.012944	-0.027474	0.069476	0.010784	0.002952	-0.021608	-0.019487	-0.076028	-0.025780	-0.002060	0.007513	-0.007095	0.051977	0.014696	0.006307	-0.028597	-0.026647	-0.052591	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.040505	-0.003588	-0.062638	-0.037713	0.082757	0.017292	0.013867	-0.002087	-0.025322	-0.114199	-0.028974	0.001281	-0.025373	-0.027175	0.063829	0.008407	0.005530	-0.017166	-0.008579	-0.077395	-0.025060	-0.000821	0.007501	-0.006842	0.048247	0.013871	0.006565	-0.026588	-0.023010	-0.053646	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.044878	-0.003589	-0.064328	-0.040300	0.092477	0.019746	0.015002	-0.003296	-0.026719	-0.128690	-0.029768	0.000128	-0.014751	-0.021213	0.071290	0.011310	0.003577	-0.014279	-0.006441	-0.061131	-0.024423	-0.000037	0.007786	-0.008306	0.049483	0.013194	0.007131	-0.025216	-0.022070	-0.051838	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.557082	1.638737	-0.212179	0.157976	-0.096221	-0.048765	0.708038	0.097985	0.009604	0.006065	-0.106918	-0.858111	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.040505	-0.003588	-0.062638	-0.037713	0.082757	0.017292	0.013867	-0.002087	-0.025322	-0.114199	-0.028974	0.001281	-0.025373	-0.027175	0.063829	0.008407	0.005530	-0.017166	-0.008579	-0.077395	-0.025060	-0.000821	0.007501	-0.006842	0.048247	0.013871	0.006565	-0.026588	-0.023010	-0.053646	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.044878	-0.003589	-0.064328	-0.040300	0.092477	0.019746	0.015002	-0.003296	-0.026719	-0.128690	-0.029768	0.000128	-0.014751	-0.021213	0.071290	0.011310	0.003577	-0.014279	-0.006441	-0.061131	-0.024423	-0.000037	0.007786	-0.008306	0.049483	0.013194	0.007131	-0.025216	-0.022070	-0.051838	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.049896	-0.003573	-0.066145	-0.042417	0.102394	0.022442	0.016312	-0.005428	-0.027725	-0.137938	-0.031592	-0.001383	-0.011246	-0.017127	0.076224	0.017183	0.006755	-0.009105	-0.010764	-0.082885	-0.023177	0.001983	0.008430	-0.009722	0.051897	0.012152	0.007130	-0.023123	-0.022380	-0.058257	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.585009	1.634512	-0.214674	0.104073	0.005244	-0.096261	0.638979	0.089568	-0.035921	0.045580	-0.123052	-0.813562	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.044878	-0.003589	-0.064328	-0.040300	0.092477	0.019746	0.015002	-0.003296	-0.026719	-0.128690	-0.029768	0.000128	-0.014751	-0.021213	0.071290	0.011310	0.003577	-0.014279	-0.006441	-0.061131	-0.024423	-0.000037	0.007786	-0.008306	0.049483	0.013194	0.007131	-0.025216	-0.022070	-0.051838	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.049896	-0.003573	-0.066145	-0.042417	0.102394	0.022442	0.016312	-0.005428	-0.027725	-0.137938	-0.031592	-0.001383	-0.011246	-0.017127	0.076224	0.017183	0.006755	-0.009105	-0.010764	-0.082885	-0.023177	0.001983	0.008430	-0.009722	0.051897	0.012152	0.007130	-0.023123	-0.022380	-0.058257	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.054705	-0.003448	-0.067381	-0.044197	0.112762	0.023975	0.017576	-0.006388	-0.029162	-0.148293	-0.027587	0.000327	-0.008802	-0.012531	0.071832	0.017771	0.006492	-0.003353	-0.000727	-0.091342	-0.021550	0.004228	0.008223	-0.008673	0.052145	0.012089	0.006010	-0.022072	-0.022546	-0.060769	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.608216	1.645782	-0.236606	0.079141	0.076934	-0.264513	0.636729	0.081845	0.018517	0.036707	-0.102850	-0.895480	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.049896	-0.003573	-0.066145	-0.042417	0.102394	0.022442	0.016312	-0.005428	-0.027725	-0.137938	-0.031592	-0.001383	-0.011246	-0.017127	0.076224	0.017183	0.006755	-0.009105	-0.010764	-0.082885	-0.023177	0.001983	0.008430	-0.009722	0.051897	0.012152	0.007130	-0.023123	-0.022380	-0.058257	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.054705	-0.003448	-0.067381	-0.044197	0.112762	0.023975	0.017576	-0.006388	-0.029162	-0.148293	-0.027587	0.000327	-0.008802	-0.012531	0.071832	0.017771	0.006492	-0.003353	-0.000727	-0.091342	-0.021550	0.004228	0.008223	-0.008673	0.052145	0.012089	0.006010	-0.022072	-0.022546	-0.060769	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.059738	-0.003270	-0.068403	-0.047752	0.121864	0.026439	0.018701	-0.007064	-0.029692	-0.165510	-0.024394	0.001080	-0.003323	-0.014514	0.055689	0.015387	0.005302	-0.004523	-0.001469	-0.096026	-0.019737	0.005610	0.009324	-0.006562	0.052627	0.010969	0.004346	-0.020712	-0.023862	-0.055753	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.608731	1.673803	-0.237158	0.122772	0.074104	-0.274344	0.713382	0.095577	0.041138	-0.018684	-0.019363	-1.154219	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.054705	-0.003448	-0.067381	-0.044197	0.112762	0.023975	0.017576	-0.006388	-0.029162	-0.148293	-0.027587	0.000327	-0.008802	-0.012531	0.071832	0.017771	0.006492	-0.003353	-0.000727	-0.091342	-0.021550	0.004228	0.008223	-0.008673	0.052145	0.012089	0.006010	-0.022072	-0.022546	-0.060769	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.059738	-0.003270	-0.068403	-0.047752	0.121864	0.026439	0.018701	-0.007064	-0.029692	-0.165510	-0.024394	0.001080	-0.003323	-0.014514	0.055689	0.015387	0.005302	-0.004523	-0.001469	-0.096026	-0.019737	0.005610	0.009324	-0.006562	0.052627	0.010969	0.004346	-0.020712	-0.023862	-0.055753	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.062538	-0.003065	-0.069092	-0.049747	0.136503	0.029330	0.019709	-0.007757	-0.030210	-0.177217	-0.026169	-0.000125	-0.004171	-0.021342	0.061752	0.015148	0.006579	-0.011619	-0.006079	-0.081489	-0.020482	0.006591	0.011166	-0.008530	0.047529	0.009303	0.003615	-0.019469	-0.024885	-0.057465	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.616040	1.678038	-0.186994	0.136193	0.038683	-0.161970	0.740923	0.092653	0.004917	-0.001506	-0.095081	-1.058425	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.059738	-0.003270	-0.068403	-0.047752	0.121864	0.026439	0.018701	-0.007064	-0.029692	-0.165510	-0.024394	0.001080	-0.003323	-0.014514	0.055689	0.015387	0.005302	-0.004523	-0.001469	-0.096026	-0.019737	0.005610	0.009324	-0.006562	0.052627	0.010969	0.004346	-0.020712	-0.023862	-0.055753	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.062538	-0.003065	-0.069092	-0.049747	0.136503	0.029330	0.019709	-0.007757	-0.030210	-0.177217	-0.026169	-0.000125	-0.004171	-0.021342	0.061752	0.015148	0.006579	-0.011619	-0.006079	-0.081489	-0.020482	0.006591	0.011166	-0.008530	0.047529	0.009303	0.003615	-0.019469	-0.024885	-0.057465	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.066490	-0.002692	-0.070684	-0.052012	0.146605	0.031435	0.020606	-0.008889	-0.030823	-0.187532	-0.028789	0.002198	-0.009490	-0.022025	0.070035	0.015822	0.004845	-0.007443	-0.011775	-0.085619	-0.020103	0.008068	0.013874	-0.010399	0.048176	0.008638	0.003339	-0.018619	-0.024565	-0.064541	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.634956	1.686761	-0.168177	0.094161	-0.011571	-0.034959	0.555192	0.132387	-0.025355	0.013318	-0.182470	-0.715359	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.062538	-0.003065	-0.069092	-0.049747	0.136503	0.029330	0.019709	-0.007757	-0.030210	-0.177217	-0.026169	-0.000125	-0.004171	-0.021342	0.061752	0.015148	0.006579	-0.011619	-0.006079	-0.081489	-0.020482	0.006591	0.011166	-0.008530	0.047529	0.009303	0.003615	-0.019469	-0.024885	-0.057465	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.066490	-0.002692	-0.070684	-0.052012	0.146605	0.031435	0.020606	-0.008889	-0.030823	-0.187532	-0.028789	0.002198	-0.009490	-0.022025	0.070035	0.015822	0.004845	-0.007443	-0.011775	-0.085619	-0.020103	0.008068	0.013874	-0.010399	0.048176	0.008638	0.003339	-0.018619	-0.024565	-0.064541	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.070334	-0.002246	-0.071608	-0.055179	0.155919	0.033383	0.021423	-0.009431	-0.031527	-0.199748	-0.014046	0.004058	-0.011418	-0.030120	0.071213	0.001931	0.001997	-0.005979	-0.013740	-0.096850	-0.019054	0.009658	0.015377	-0.009652	0.049934	0.008075	0.002595	-0.018100	-0.025281	-0.068143	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.664271	1.677092	-0.122685	0.075864	0.075713	-0.220971	0.379152	0.041180	-0.052837	0.069223	-0.381168	-0.428310	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.066490	-0.002692	-0.070684	-0.052012	0.146605	0.031435	0.020606	-0.008889	-0.030823	-0.187532	-0.028789	0.002198	-0.009490	-0.022025	0.070035	0.015822	0.004845	-0.007443	-0.011775	-0.085619	-0.020103	0.008068	0.013874	-0.010399	0.048176	0.008638	0.003339	-0.018619	-0.024565	-0.064541	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.070334	-0.002246	-0.071608	-0.055179	0.155919	0.033383	0.021423	-0.009431	-0.031527	-0.199748	-0.014046	0.004058	-0.011418	-0.030120	0.071213	0.001931	0.001997	-0.005979	-0.013740	-0.096850	-0.019054	0.009658	0.015377	-0.009652	0.049934	0.008075	0.002595	-0.018100	-0.025281	-0.068143	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.073914	-0.001826	-0.072205	-0.060272	0.165246	0.034839	0.022112	-0.009636	-0.033146	-0.212539	-0.019551	0.000638	-0.007772	-0.025346	0.065747	0.006125	0.004969	-0.002343	-0.015333	-0.107046	-0.017999	0.010651	0.015800	-0.005085	0.048943	0.008607	0.001526	-0.017695	-0.026402	-0.066091	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.658546	1.674903	-0.098970	0.115238	0.104753	-0.415619	0.455127	-0.019738	0.019570	-0.027474	-0.225767	-0.560030	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.070334	-0.002246	-0.071608	-0.055179	0.155919	0.033383	0.021423	-0.009431	-0.031527	-0.199748	-0.014046	0.004058	-0.011418	-0.030120	0.071213	0.001931	0.001997	-0.005979	-0.013740	-0.096850	-0.019054	0.009658	0.015377	-0.009652	0.049934	0.008075	0.002595	-0.018100	-0.025281	-0.068143	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.073914	-0.001826	-0.072205	-0.060272	0.165246	0.034839	0.022112	-0.009636	-0.033146	-0.212539	-0.019551	0.000638	-0.007772	-0.025346	0.065747	0.006125	0.004969	-0.002343	-0.015333	-0.107046	-0.017999	0.010651	0.015800	-0.005085	0.048943	0.008607	0.001526	-0.017695	-0.026402	-0.066091	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.077126	-0.001297	-0.072494	-0.063326	0.179204	0.035906	0.022484	-0.009701	-0.034172	-0.231673	-0.023242	0.002507	-0.000079	-0.021030	0.053685	0.009337	0.004219	-0.000234	-0.014445	-0.082242	-0.016625	0.011259	0.017223	-0.005342	0.040666	0.008157	0.000362	-0.016592	-0.031087	-0.053376	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.663250	1.690880	-0.086115	0.150041	0.099282	-0.349876	0.662675	-0.018433	0.074654	-0.045189	-0.129608	-0.787152	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.073914	-0.001826	-0.072205	-0.060272	0.165246	0.034839	0.022112	-0.009636	-0.033146	-0.212539	-0.019551	0.000638	-0.007772	-0.025346	0.065747	0.006125	0.004969	-0.002343	-0.015333	-0.107046	-0.017999	0.010651	0.015800	-0.005085	0.048943	0.008607	0.001526	-0.017695	-0.026402	-0.066091	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.077126	-0.001297	-0.072494	-0.063326	0.179204	0.035906	0.022484	-0.009701	-0.034172	-0.231673	-0.023242	0.002507	-0.000079	-0.021030	0.053685	0.009337	0.004219	-0.000234	-0.014445	-0.082242	-0.016625	0.011259	0.017223	-0.005342	0.040666	0.008157	0.000362	-0.016592	-0.031087	-0.053376	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.079974	-0.000739	-0.072358	-0.065560	0.187884	0.037185	0.022809	-0.009738	-0.035880	-0.242770	-0.014887	0.001879	0.006622	-0.018504	0.061552	0.000585	0.000771	-0.003513	-0.015054	-0.074876	-0.015262	0.012430	0.018659	-0.009344	0.038815	0.006582	0.000331	-0.016967	-0.032767	-0.050682	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.674498	1.688359	-0.056341	0.118779	0.124174	-0.193384	0.672917	0.020496	0.002914	0.025482	-0.203317	-0.703679	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.077126	-0.001297	-0.072494	-0.063326	0.179204	0.035906	0.022484	-0.009701	-0.034172	-0.231673	-0.023242	0.002507	-0.000079	-0.021030	0.053685	0.009337	0.004219	-0.000234	-0.014445	-0.082242	-0.016625	0.011259	0.017223	-0.005342	0.040666	0.008157	0.000362	-0.016592	-0.031087	-0.053376	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.079974	-0.000739	-0.072358	-0.065560	0.187884	0.037185	0.022809	-0.009738	-0.035880	-0.242770	-0.014887	0.001879	0.006622	-0.018504	0.061552	0.000585	0.000771	-0.003513	-0.015054	-0.074876	-0.015262	0.012430	0.018659	-0.009344	0.038815	0.006582	0.000331	-0.016967	-0.032767	-0.050682	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.081852	-0.000256	-0.072040	-0.067970	0.195751	0.037974	0.023019	-0.009746	-0.038112	-0.251945	-0.021380	0.001816	-0.000734	-0.018252	0.051520	-0.002733	0.000659	-0.004888	-0.020349	-0.081119	-0.014675	0.014197	0.019830	-0.012180	0.040884	0.005516	0.001240	-0.017637	-0.032478	-0.053310	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.679648	1.691219	-0.036005	0.098863	0.112084	-0.073014	0.526284	0.032705	-0.072769	0.052848	-0.211695	-0.538702	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.079974	-0.000739	-0.072358	-0.065560	0.187884	0.037185	0.022809	-0.009738	-0.035880	-0.242770	-0.014887	0.001879	0.006622	-0.018504	0.061552	0.000585	0.000771	-0.003513	-0.015054	-0.074876	-0.015262	0.012430	0.018659	-0.009344	0.038815	0.006582	0.000331	-0.016967	-0.032767	-0.050682	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.081852	-0.000256	-0.072040	-0.067970	0.195751	0.037974	0.023019	-0.009746	-0.038112	-0.251945	-0.021380	0.001816	-0.000734	-0.018252	0.051520	-0.002733	0.000659	-0.004888	-0.020349	-0.081119	-0.014675	0.014197	0.019830	-0.012180	0.040884	0.005516	0.001240	-0.017637	-0.032478	-0.053310	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013937	0.012215	-0.000089	0.000456	0.000216	-0.084166	0.000519	-0.071540	-0.072208	0.203601	0.038520	0.023400	-0.009723	-0.042799	-0.262528	-0.017143	0.002624	0.004812	-0.018924	0.069012	-0.000273	0.003788	-0.000838	-0.027160	-0.089071	-0.013207	0.015204	0.021193	-0.010843	0.043131	0.005278	0.000902	-0.017277	-0.030842	-0.053286	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
